Epoch,Train Loss,Valid Loss
1,2.1786211366728536,2.1256651918427285
2,1.8422703147247395,1.7715131535249597
3,1.6291992330175684,1.5527872348032077
4,1.4683666999571592,1.3954932058558744
5,1.3540924900785831,1.2829149711031873
6,1.249010813267525,1.19103595038422
7,1.1753222534349896,1.1167426299648124
8,1.0951030646096378,1.0483568425939864
9,1.043837955836549,0.9936687059763099
10,0.9949780445399247,0.9360405361952902
11,0.9479218211386773,0.897519868962905
12,0.9020257318426618,0.8566109287638625
13,0.8381150342973824,0.8225222926179901
14,0.8159093697552918,0.7819765044861481
15,0.7824309130040367,0.7464624157472819
16,0.7424607445248782,0.719161728600494
17,0.7130928908120303,0.6895518668559419
18,0.6686119836146437,0.6627206233870081
19,0.65939237320517,0.6329817533993921
20,0.595659862822435,0.6060024542467934
21,0.5818641486756132,0.5780599179888973
22,0.5585119832844871,0.5612462558666197
23,0.532632735269902,0.5329592495906252
24,0.49885790158757387,0.510693912496086
25,0.4667843417232744,0.4955121611847597
26,0.45303235614080756,0.4745913841644255
27,0.4196394355904086,0.45408340124022056
28,0.39775898991607306,0.445260374861605
29,0.38345683381313417,0.4311589289362691
30,0.36344726361001883,0.4117182275327314
31,0.3537841280614297,0.40435634791350167
32,0.33073569123200547,0.38621714924063
33,0.31205897874093746,0.3771877419046995
34,0.29249943446299537,0.36841600770209015
35,0.2844765119117702,0.35005791497831584
36,0.2697099476661582,0.3407866113326129
37,0.2591750402228413,0.3351233343617255
38,0.24817256833233545,0.32506507146759195
39,0.23230859820298322,0.32023028979281415
40,0.21714061659777883,0.31413380901853577
41,0.2180871435976404,0.29746597279019715
42,0.20716462131403876,0.29788804630271526
43,0.20223189080011814,0.29070627351267997
44,0.18824398649020457,0.2856382647482287
45,0.18581612220038893,0.2795038033558541
46,0.1792064397197383,0.2756681716492196
47,0.17365076366293775,0.26599167036910015
48,0.17037460968250365,0.2576891883205967
49,0.1594242916215123,0.25433247329808084
50,0.15808604613846056,0.24277963432945124
51,0.14747801686678658,0.24917008226909557
52,0.14580692565973036,0.23889805770972194
53,0.14013453319160332,0.23400698426891775
54,0.12827518319911532,0.2296660559392777
55,0.12246505406311178,0.2230722139112088
56,0.12145754598335332,0.22229012452504215
57,0.12088286327564811,0.21859453668614395
58,0.11544981571476604,0.21515304038003713
59,0.10992154669886813,0.21644339115679764
60,0.10935960670938016,0.20890119458947862
61,0.1016617172620115,0.20295127719139852
62,0.09883923047561971,0.19647291715906448
63,0.10067836106058181,0.1935598721899906
64,0.09657309119469851,0.19087669848143554
65,0.09201312809009252,0.189601433377306
66,0.09218189923038946,0.19520194139801153
67,0.0875272077368939,0.18025585545712158
68,0.08242784100059136,0.18394694114182175
69,0.07789028075736339,0.17705030751829387
70,0.07784854813510665,0.1721183162714754
71,0.07717685606770629,0.1755392942108026
72,0.0728217582729232,0.16892882311294058
73,0.07303620402816087,0.16796073038913623
74,0.07133320875055207,0.16646795970301667
75,0.06708218950455583,0.16868384911858736
76,0.06761907431397225,0.16866348834097886
77,0.0635815577283306,0.16508423083093987
78,0.06339874662204677,0.15956794689683354
79,0.06300056398384214,0.17171532366456105
80,0.06287905968373686,0.15492459029710592
81,0.05881656351208374,0.1607309116535828
82,0.05896556890151632,0.15854776118482863
83,0.057538846543845855,0.15848011016344823
84,0.05504177491525261,0.15281801072864973
85,0.053116084895343606,0.15434233778539827
86,0.049402308096410094,0.1495298495938798
87,0.04815106360227104,0.14401034409759425
88,0.04838122429810171,0.14362901439812004
89,0.045874409958857096,0.1529699587458823
90,0.05003048045330943,0.15046791578916943
91,0.04736350754623025,0.14410114970778218
92,0.044550065236689224,0.15169326967301489
93,0.04501130416344001,0.1457044512283902
94,0.04490372606423583,0.1517310780199135
95,0.04212437898233494,0.1324562828893922
96,0.04304243687374072,0.14064496761860967
