Epoch,Train Loss,Valid Loss
1,0.06222395198941231,0.06670349516868591
2,0.060060042816400525,0.06508409333229065
3,0.05660335716605187,0.061500174057483675
4,0.05572240500450134,0.06033098151087761
5,0.055352680265903474,0.05992185762524605
6,0.05519587149620056,0.059681660956144335
7,0.055002817469835284,0.05951634441614151
8,0.054803001928329466,0.05941673811674118
9,0.05215656605362892,0.056302742785215375
10,0.043796274703741075,0.04817736009955406
11,0.040409180343151094,0.0452121830701828
12,0.03938571987748146,0.043896747785806656
13,0.03737701993584633,0.04148750394582748
14,0.0350249065220356,0.039109295701980594
15,0.03359742779135704,0.037865204417705536
16,0.03345795800685883,0.03771134432554245
17,0.033407348948717115,0.037794161063432696
18,0.0324090519964695,0.03681807906627655
19,0.03641789164543152,0.04092902689576149
20,0.03240633419156075,0.036988819831609725
21,0.0314992896258831,0.03607292890548706
22,0.0351941027879715,0.03987582087516785
23,0.03000923050045967,0.034983626049757
24,0.028447182324528694,0.03377586270570755
25,0.028819026470184327,0.034118066203594206
26,0.026742538741230965,0.032160876911878584
27,0.026092791166901587,0.0315323416352272
28,0.025587219792604445,0.031112035208940507
29,0.024772343322634695,0.03015127001106739
30,0.02469104899466038,0.030045312383770943
31,0.024258988964557648,0.029611043927073477
32,0.02349253363609314,0.028737933811545373
33,0.024250181913375853,0.02965378578901291
34,0.022787742227315902,0.028155219149589537
35,0.023879678291082382,0.029289838370680808
36,0.021938684165477753,0.02720434401333332
37,0.02168313980102539,0.026870706939697266
38,0.022304066640138627,0.027727730479836465
39,0.02147836098968983,0.026933201351761818
40,0.020590458571910858,0.025946902406215666
41,0.020592437848448754,0.025944418087601662
42,0.020057164952158927,0.02530297383069992
43,0.02033633630871773,0.025559023502469063
44,0.019578313183784484,0.02498733173906803
45,0.018997153997421266,0.02432243118584156
46,0.018871261367201804,0.02425567253828049
47,0.018830314722657202,0.024114811846613883
48,0.017894806265830995,0.023422259095311166
49,0.017503962072730063,0.023103326627612115
50,0.016326904618740083,0.021803484097123148
51,0.016057529601454734,0.021555271977186204
52,0.015634491811692713,0.021136113631725312
53,0.015380578620731831,0.020820311346650123
54,0.015380639283359051,0.020910922560095788
55,0.014942532576620579,0.020436509519815446
56,0.016057728987932205,0.021496588987112045
