Epoch,Train Loss,Valid Loss
1,0.8534949002594784,0.8498679457439317
2,0.4258222347703473,0.42250916216936374
3,0.29265499628823377,0.2949702136425508
4,0.24619140625,0.24666953179985285
5,0.2033910484149538,0.19910704675647947
6,0.21561843526774438,0.2142610440755056
7,0.1675748866179894,0.16770174256008533
8,0.14826344138589398,0.14704333985638288
9,0.1182103913919679,0.11976077604211038
10,0.09254161538235073,0.09380067458065848
11,0.11742799138200694,0.11425122779069675
12,0.080722543699988,0.0796143987423016
13,0.07199534740427445,0.07381036417144868
14,0.07622183062906923,0.07601387961767614
15,0.16717797250583255,0.1653780369605455
16,0.05235534914094826,0.053519241667042174
17,0.05177628056242548,0.05166202530057894
18,0.05170164619540346,0.049784779846150845
19,0.04770440368046021,0.048702622052385576
20,0.04753468716195945,0.04765388823579997
21,0.04139389930100276,0.04271284371821417
22,0.039840011953793726,0.04028936066768236
23,0.04840423734537486,0.04983331150530527
24,0.035782689267191393,0.03646996587566617
25,0.04210504663401637,0.04223844480131649
26,0.038073368152153904,0.03876412447748913
27,0.03573851212859154,0.03519347065594047
28,0.03208517262647892,0.032304479430119194
29,0.033269390078454184,0.03333731611362762
30,0.030933217678604456,0.031343227213559054
31,0.030334186181426047,0.030019200989045203
32,0.03172819022217701,0.030655700402955215
33,0.030420385159809014,0.030397471609628864
34,0.030967220278649496,0.029617972219259374
35,0.027116394556801895,0.027849874109961092
36,0.02731366903874381,0.027274608502112743
37,0.037054186596952636,0.03860497435865303
38,0.024196197092533112,0.02515583908987335
39,0.02413037935079172,0.02473690470085583
40,0.024787883544019583,0.025083441060916003
41,0.02470220352426685,0.024144129543047812
42,0.024119129365888135,0.02403609684875442
43,0.022820529052666547,0.023314675367954705
44,0.024398391449759745,0.024274217411099624
45,0.024075919184191472,0.024659638111996982
46,0.023909925701546257,0.023690207130534366
47,0.02269143282981782,0.022706148576819234
48,0.022370050166701447,0.022576732011253223
49,0.02583891671664756,0.025534387697310496
50,0.02140075776982924,0.02207331725447956
51,0.021636026493948083,0.021795525920525607
52,0.022120666882858193,0.02141139230095885
53,0.02042144700756361,0.02136600280775585
54,0.021645863585431,0.021119136272722647
55,0.020094120277669922,0.020512679973358497
56,0.021515721936934983,0.021184423505069896
57,0.021208086391461305,0.020983494067978527
58,0.019721534231613422,0.020225968884511128
59,0.020952794000763317,0.020049542046359017
60,0.01989289637783478,0.019942763035133895
61,0.020480963337267268,0.02024941630790838
62,0.01973678278897343,0.019828514124835946
63,0.019862662512680578,0.020086742795279458
64,0.01882383609511729,0.019381722681120865
65,0.01897978816052963,0.019246679116299167
66,0.01901186962194484,0.019349211206038792
67,0.019140466347593685,0.019414036308363494
68,0.01911147456487705,0.019257492165909045
69,0.019284168759296682,0.01906711406384905
70,0.020635382946709108,0.020631429558205936
71,0.020003412464826273,0.02005267237028521
72,0.018506726853806398,0.018895502137537632
73,0.018889200000156616,0.019049147189232625
74,0.019390288200871696,0.019196094039620623
75,0.01897239247015838,0.018756429160324235
76,0.018060108537560907,0.018650548642552976
77,0.018362637339480993,0.018569043727539893
78,0.019068487823523324,0.0189369223274601
79,0.01876379636854961,0.018809255251350503
80,0.017864581325958515,0.01852016878547147
81,0.018931053707311893,0.01832214745485948
82,0.018765403510167682,0.01840149653273531
83,0.01842428721359064,0.01846813494598286
84,0.018069618015453735,0.018250568077847775
85,0.01863133282368553,0.018251203265713736
86,0.017729036053963778,0.01817929641240173
87,0.017878667072489345,0.0182485946182472
88,0.017965667906763225,0.018203267206748325
89,0.018083410061382015,0.01813528003791968
90,0.017998391576111317,0.018130216585834406
91,0.01785742742619638,0.018117826580742583
92,0.01751096530592647,0.01809798792237416
93,0.01878085203211883,0.018087055682877287
94,0.017416999713870986,0.018078154004696343
95,0.017852894859067325,0.018061513042387862
96,0.018300778720656347,0.018050670067572758
97,0.01803214027193086,0.01805087893606267
98,0.017935277598685233,0.01804583133586372
99,0.0181531627501907,0.018040877365921106
100,0.017926603639177207,0.018031549044988222
