Epoch,Train Loss,Valid Loss
1,0.8134898106119625,0.8077220915713244
2,0.8244583829463972,0.8159948613287674
3,0.7830038163488712,0.7749682711437345
4,0.766016991183832,0.7622381758151783
5,0.7435656366257519,0.7427899684343073
6,0.7138998842569371,0.7166613636331426
7,0.6809011735924387,0.6757892613402672
8,0.6552147978729855,0.6488537323764629
9,0.6317652560847853,0.6286091221910384
10,0.6151368401454806,0.6154541973438528
11,0.6065227409960077,0.6021713674482372
12,0.6059770182960998,0.5960920640370913
13,0.5922896608349362,0.5844696140330699
14,0.5761991541278404,0.5801078108035855
15,0.568488967666164,0.5666289963862963
16,0.5571678990311276,0.5597801277827885
17,0.5617369852676524,0.5551623736197749
18,0.5598626970007345,0.5530424684079157
19,0.5468006270154537,0.5490229777577851
20,0.547348829495453,0.5462429377560815
21,0.546959996842183,0.5443125743832853
22,0.544181278110788,0.5424086870625615
23,0.5462888760756456,0.5405311067071226
24,0.5450344210471249,0.5395409804251459
25,0.5424337506706739,0.5374107050398985
26,0.5406749527965863,0.5361287745957574
27,0.5392410730408137,0.5354537378168769
28,0.5407470049123863,0.5344314465506209
29,0.5359947861890891,0.5337520004767511
30,0.5360956886029161,0.5323641468874283
31,0.5369774134101339,0.5320150567632582
32,0.5333540701536159,0.5310018049139116
33,0.5398115782795481,0.5303426195556918
34,0.53024041817675,0.5294753237523966
35,0.5349044137760017,0.5288783897542291
36,0.5269301512043368,0.5283132546270887
37,0.5280151276439944,0.5279459344844023
38,0.524804431365023,0.5269791136185328
39,0.5259119448571057,0.5260707839495606
40,0.5271043457786929,0.5255604335624311
41,0.5299873994502229,0.5254354063007567
42,0.5269666658553285,0.5252600556446446
43,0.5318997520888965,0.5248978134865562
44,0.5208811558860396,0.524549571900732
45,0.5255838847077842,0.5244778888300061
46,0.5273031284033634,0.5243052791597115
47,0.5246530481482047,0.5240223981026146
48,0.5240515477723316,0.5240098101397356
49,0.5255481230552633,0.5239853791685568
50,0.5224152537365686,0.5239325484467877
