Epoch,Train Loss,Valid Loss
1,0.7717017663002014,0.7708999396324158
2,0.7388761554718017,0.738216873550415
3,0.71461232919693,0.7130010931968689
4,0.7031954794883728,0.7015642020225525
5,0.6577775780677796,0.6560213203430176
6,0.6465487616539002,0.64521609582901
7,0.6266691853523254,0.6258287128448486
8,0.6224111174583435,0.6219510838985444
9,0.6140992765426636,0.6129734410762787
10,0.6075585095405579,0.6070986847400666
11,0.5925861540794373,0.5914923777103424
12,0.5753456276893616,0.5741748159885407
13,0.5685267609596253,0.5672107769489289
14,0.5595063046455383,0.5590160217761994
15,0.5401819556236267,0.5399437188625336
16,0.5243375655174255,0.5233100279331208
17,0.5134347737312317,0.5130474721431733
18,0.4977634976863861,0.4969778873443603
19,0.48594601426124573,0.48571788787841796
20,0.48445179648399356,0.4834781788349152
21,0.47451708979606627,0.4740087631225586
22,0.4817465663909912,0.48170298190116884
23,0.4667586848735809,0.46751070308685305
24,0.458408510351181,0.45821628766059874
25,0.45513499236106875,0.4543135332584381
26,0.45159913291931153,0.45283478336334226
27,0.4494677685260773,0.44947645144462584
28,0.4469895387172699,0.44675307688713073
29,0.4433068738937378,0.4420819459438324
30,0.4391163938999176,0.43902900633811953
31,0.43632964482307435,0.43575394034385684
32,0.43915813522338865,0.4413739046096802
33,0.43140868763923645,0.4313889152526855
34,0.42758997378349306,0.42713858890533446
35,0.42699615378379824,0.42733034644126894
36,0.42406011443138125,0.4250055408000946
37,0.4224847264766693,0.4226553433895111
38,0.4169660549640655,0.41766856894493104
39,0.4139551722049713,0.4144087287902832
40,0.41164851698875427,0.41199367175102236
41,0.40722941889762876,0.40743018760681154
42,0.4077663321018219,0.40863385639190675
43,0.40288822960853576,0.4042021165370941
44,0.40005348262786866,0.40060326771736143
45,0.402076966714859,0.40281601529121397
46,0.40163192272186277,0.4016389242649078
47,0.40522070198059085,0.4056861617565155
48,0.39494712085723876,0.3947318489551544
49,0.3978159334182739,0.39860763258934023
50,0.3935691864490509,0.3943128536224365
51,0.3908351959705353,0.39321053080558777
52,0.3871173049449921,0.38885980553627014
53,0.39027015957832334,0.3906909562587738
54,0.3864860412597656,0.38828115601539614
55,0.38436384391784667,0.38548411893844603
56,0.38364824147224424,0.38540266852378846
57,0.38973153910636904,0.3906929310798645
58,0.38284550356864927,0.38427069988250734
59,0.38073685202598573,0.38257573437690734
60,0.382696129655838,0.3835885502338409
61,0.3879430360794067,0.3897962780475617
62,0.37906967673301695,0.380321648645401
63,0.37611327452659604,0.37781078896522524
64,0.37929267234802244,0.38022168068885803
65,0.3808516356945038,0.38253792867660524
66,0.37311093411445617,0.3755165662765503
