Epoch,Train Loss,Valid Loss
1,0.800404544726375,0.7938437945105963
2,0.7979609285671406,0.7873911520259248
3,0.7879337470424217,0.7821364411049418
4,0.7326299933826222,0.7292362957571944
5,0.6659443508382487,0.6654233302300175
6,0.5475216763654794,0.5475230246989263
7,0.4780844910953284,0.4789331919617123
8,0.443473763738124,0.43537630554702544
9,0.41072815202924207,0.40748824396481115
10,0.3840345276268296,0.3904553134408262
11,0.3851251121623293,0.38043413316417074
12,0.3778580894313469,0.3735740360700422
13,0.3861120691761426,0.3851707074791193
14,0.36316818107164445,0.3663524467911985
15,0.36289592520382163,0.363152457970298
16,0.35411606352634495,0.36164254798657364
17,0.3633569124763812,0.3585843994903068
18,0.3650041712918496,0.35846949586023885
19,0.3509624973712908,0.35465800172338885
20,0.3563634145321731,0.35398788522515034
21,0.3537804449821426,0.35270244700627196
22,0.35000065778572254,0.3513813498429954
23,0.35340391063360194,0.3499685641274684
24,0.3516527855169402,0.3493706598463986
25,0.3542549519905995,0.34858971808312667
26,0.35106025234019467,0.3478500865296357
27,0.3483242369337478,0.3464759134997924
28,0.34671348596320434,0.34578791607378256
29,0.348659535128765,0.3452576980408695
30,0.34934977228047526,0.34490076364535427
31,0.34816174234898445,0.3440377136899365
32,0.3424711262478548,0.3438576697889302
33,0.35272927355395056,0.34343148255720735
34,0.33727453355145703,0.34284961668567526
35,0.34505748140358183,0.34248995982731384
36,0.33754802420477553,0.34211286892079645
37,0.340506184111417,0.34194440342899823
38,0.3382395744633097,0.34171352271611494
39,0.3422257207772311,0.34137858098579776
40,0.3436624504703139,0.34115662534410757
41,0.34769687072009775,0.3410872815487285
42,0.3402006593130039,0.3409248067376514
43,0.3436915853856757,0.3407690201161636
44,0.3341018710169413,0.3407162748691108
45,0.3402191426824121,0.3404613972848488
46,0.34412491017353164,0.34039535626976025
47,0.3387939045689098,0.3403779237738086
48,0.3405047755649758,0.34031349710292286
49,0.3424583648212228,0.34031963301822543
50,0.33809993078345657,0.34036924891794723
